Mycoplasma penetrans [TaxId: 272633]
PRRSV (Porcine reproductive and respiratory syndrome virus) [TaxId: 28344]
Pelodiscus sinensis [TaxId: 13735]
Thermomyces lanuginosus [TaxId: 5541]
Bothrops leucurus [TaxId: 157295]
Xylella fastidiosa [TaxId: 2371]
Methanosarcina thermophila [TaxId: 2210]
Erwinia chrysanthemi, type A [TaxId: 556]
Human (Homo sapiens), E2 U [TaxId: 9606]
Clostridium difficile [TaxId: 272563]
Almond (Prunus dulcis) [TaxId: 3755]
Caulobacter sp. [TaxId: 366602]
Cyanobacteria (Synechococcus), pcc7942 [TaxId: 1129]
Marine actinobacterium [TaxId: 312284]
Methylophilus methylotrophus [TaxId: 17]
Agrobacterium tumefaciens [TaxId: 358]
Linum nodiflorum [TaxId: 407264]
Micrurus tener [TaxId: 1114302]
Bifidobacterium animalis [TaxId: 580050]
Potato (Solanum tuberosum) [TaxId: 4113]
Ocean pout (Macrozoarces americanus), different isoforms [TaxId: 8199]
Oceanobacillus iheyensis [TaxId: 182710]
Staphylococcus aureus subsp. aureus [TaxId: 46170]
Ehrlichia chaffeensis [TaxId: 205920]
Desulfovibrio gigas, di-tetraheme cytochrome c3 [TaxId: 879]
Maize (Zea mays), type I [TaxId: 4577]
Ralstonia eutropha [TaxId: 106590]
Plasmodium yoelii yoelii [TaxId: 73239]
Escherichia coli [TaxId: 316407]
Bacillus sp. [TaxId: 89769]
Photobacterium phosphoreum [TaxId: 659]
Planktothrix agardhii [TaxId: 1160]
Mesobuthus eupeus [TaxId: 34648]
Staphylococcus aureus [TaxId: 196620]
Salmonella enterica [TaxId: 119912]
Rhodococcus opacus [TaxId: 37919]
Desulfurococcus tok [TaxId: 108142]
Pea (Pisum sativum) [TaxId: 3888]
Labrenzia aggregata [TaxId: 384765]
Streptomyces citricolor [TaxId: 212427]
Malayan krait (Bungarus candidus) [TaxId: 92438]
Penicillium purpurogenum [TaxId: 28575]
Xenotropic mulv-related virus [TaxId: 438045]
Streptomyces lasaliensis [TaxId: 324833]
Anaplasma phagocytophilum [TaxId: 1217107]
Eggerthella lenta [TaxId: 479437]
Mouse (Mus musculus), ARL3 [TaxId: 10090]
Streptomyces coelicolor [TaxId: 1902]
Desulfuromonas acetoxidans [TaxId: 281689]
Aeromonas punctata [TaxId: 648]
Zaire ebolavirus - Mayinga (Zaire, 1976) [TaxId: 128952]
Bacillus anthracis, Dlp-1 [TaxId: 1392]
Rhodothermus marinus [TaxId: 518766]
Marinomonas sp. [TaxId: 314277]
Human (Homo sapiens), HLA-B27 [TaxId: 9606]
Plasmodium chabaudi [TaxId: 5825]
Influenza A virus, different strains [TaxId: 11320]
Thermus filiformis [TaxId: 276]
Parsley (Petroselinum crispum) [TaxId: 4043]
Human adenovirus 16
Anaerobiospirillum succiniciproducens [TaxId: 13335]
Escherichia coli [TaxId: 885275]
Streptomyces sp. [TaxId: 465541]
Baker's yeast (Saccharomyces cerevisiae), Y2 [TaxId: 4932]
Pelagibaca bermudensis [TaxId: 314265]
Bemisia tabaci [TaxId: 7038]
Trichoderma reesei [TaxId: 51453]
African swine fever virus [TaxId: 10497]
Hemiselmis andersenii [TaxId: 464988]
Streptomyces atroolivaceus [TaxId: 66869]
Pasteurella dagmatis [TaxId: 754]
Aspic viper (Vipera aspis aspis) [TaxId: 8706]
Pectobacterium carotovorum [TaxId: 561230]
Nostoc sp., strain pcc8009 [TaxId: 1180]
Nonlabens marinus [TaxId: 1454201]
Lassa virus [TaxId: 11620]
Pelodictyon phaeum [TaxId: 34091]
Hydrozoa (Obelia longissima), obelin [TaxId: 32570]
Oryza sativa [TaxId: 39946]
Vaccinia virus copenhagen [TaxId: 10249]
Sphingomonas sp. [TaxId: 90322]
Thermus aquaticus [TaxId: 498848]
Trypanosoma congolense [TaxId: 5692]
Striga hermonthica [TaxId: 68872]
Micrococcus luteus [TaxId: 1270]
Baltic cod (Gadus callarias) [TaxId: 8053]
Shewanella loihica [TaxId: 359303]
Bacillus sp. [TaxId: 1409]
Human (Homo sapiens), Ctbp1 [TaxId: 9606]
Human (Homo sapiens), HLA-DQ2 [TaxId: 9606]
Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
Staphylococcus aureus [TaxId: 548470]
Neocallimastix patriciarum [TaxId: 4758]
Haemonchus contortus [TaxId: 6289]
Passiflora edulis [TaxId: 78168]
Rhizopus microsporus [TaxId: 4843]
Artemisia spiciformis [TaxId: 235357]
Dengue virus 2 [TaxId: 11060]
Salmonella enterica [TaxId: 938143]
Burkholderia multivorans [TaxId: 395019]
Citrus microcarpa [TaxId: 164113]
Enterobacter cloacae, P99, cephalosporinase [TaxId: 550]
Helicobacter pylori [TaxId: 85962]
Xanthobacter sp., py2 [TaxId: 35809]
Micrococcus luteus [TaxId: 465515]
Bacillus anthracis [TaxId: 261594]
Pyrobaculum calidifontis [TaxId: 410359]
Rabbit (Oryctolagus cuniculus) [TaxId: 9986]
Paraburkholderia phymatum [TaxId: 391038]
Bacillus sp. JAMB-602 [TaxId: 244966]
Pseudomonas syringae pv. syringae [TaxId: 321]
Black beetle virus [TaxId: 12285]
Ki polyomavirus [TaxId: 423445]
Thermoanaerobacter brockii [TaxId: 29323]
Anaerostipes caccae [TaxId: 411490]
Streptomyces sp. 11ag8 [TaxId: 133452]
Picea abies [TaxId: 3329]
Pig (Sus scrofa) [TaxId: 9823]
Planctomycetes bacterium [TaxId: 1331910]
Yeast (Pichia pastoris) [TaxId: 4922]
Yellow fever virus
Human immunodeficiency virus type 2 [TaxId: 11709]
Human (Homo sapiens), ARL8B [TaxId: 9606]
Aspergillus fumigatus [TaxId: 1437362]
Argyrosomus regius [TaxId: 172269]
Methanohalophilus portucalensis [TaxId: 523843]
Conus gloriamaris, Tx IXa [TaxId: 37336]
Human enterovirus b [TaxId: 138949]
Yeast (Candida tropicalis) [TaxId: 5482]
Methylocaldum szegediense [TaxId: 73780]
Ignisphaera aggregans [TaxId: 583356]
Pseudomonas fragi [TaxId: 296]
Bovine viral diarrhea virus [TaxId: 11099]
Paenibacillus sp. [TaxId: 1392929]
Clostridium thermocellum [TaxId: 1515]
Methylophilus methylotrophus, w3a1 [TaxId: 17]
Pseudomonas stutzeri [TaxId: 379731]
Histophilus somni [TaxId: 205914]
Erwinia carotovora [TaxId: 554]
Cellulomonas sp. [TaxId: 40001]
Tarantula (Grammostola spatulata) [TaxId: 432528]
Arthrobacter sp., tad20 [TaxId: 1667]
Human (Homo sapiens), ubch8 [TaxId: 9606]
Mengovirus [TaxId: 12107]
White campion (Silene pratensis) [TaxId: 52853]
Caenorhabditis elegans, SEM-5 [TaxId: 6239]
Streptomyces purpurascens [TaxId: 1924]
Actinoplanes missouriensis [TaxId: 1866]
synthetic, hybrid between Bacillus amyloliquefaciens and Bacillus macerans proteins
Parsley (Petroselinum crispum), PAL1 [TaxId: 4043]
Human (Homo sapiens), mitocondial isoform [TaxId: 9606]
Discosoma striata
Equine infectious anemia virus, EIAV [TaxId: 11665]
Jicama (Pachyrhizus erosus), SPE-16 [TaxId: 109171]
Pseudomonas putida [TaxId: 231023]
Nematode (Caenorhabditis elegans), E2-19 kDa [TaxId: 6239]
Cowpea chlorotic mottle virus [TaxId: 12303]
Listeria phage A500 [TaxId: 40522]
Influenza A virus (a/chicken/sichuan/ncjpl1/2014(h5n6)) [TaxId: 1529593]
Galdieria partita [TaxId: 83374]
Cow (Bos taurus), isozyme II [TaxId: 9913]
Mannheimia haemolytica [TaxId: 272629]
Vibrio cholerae
Vibrio vulnificus [TaxId: 196600]
Thermococcus thioreducens [TaxId: 277988]
Polaromonas sp. [TaxId: 296591]
Rice embryos (Oryza sativa) [TaxId: 4530]
Vibrio fischeri [TaxId: 312309]
Salinispora tropica [TaxId: 369723]
Human (Homo sapiens), 1-beta [TaxId: 9606]
Lens culinaris [TaxId: 362247]
Achromobacter xylosoxidans [TaxId: 85698]
Chryseobacterium sp. [TaxId: 1345601]
Bullfrog (Rana catesbeiana), RNase4 [TaxId: 8400]
Viridovipera stejnegeri [TaxId: 39682]
Common olive (Olea europaea) [TaxId: 4146]
Synechococcus sp., strain pcc 6301 [TaxId: 1131]
Bitter gourd (Momordica charantia), linn. Cucurbitaceae, seed [TaxId: 3673]
Cow (Bos taurus), pancreas [TaxId: 9913]
Comamonas sp. JS765 [TaxId: 58226]
Sindbis virus [TaxId: 11034]
Nudaurelia capensis omega virus [TaxId: 12541]
Dictyostelium discoideum [TaxId: 366501]
Leiurus quinquestriatus quinquestriatus, LQQIII [TaxId: 6885]
Western clawed frog (Xenopus tropicalis) [TaxId: 8364]
Clostridium symbiosum [TaxId: 1512]
Desulfovibrio vulgaris [TaxId: 881]
Salmonella typhimurium [TaxId: 90371]
House fly (Musca domestica) [TaxId: 7370]
Bacillus thuringiensis tenebrionis, CRYIIIA (BT13) [TaxId: 1444]
Mucuna pruriens [TaxId: 157652]
Cannabis sativa [TaxId: 3483]
Fervidobacterium pennivorans [TaxId: 93466]
Silver pheasant (Lophura nycthemera) [TaxId: 9046]
Rhizomucor miehei [TaxId: 4839]
Desulfovibrio desulfuricans [TaxId: 525146]
Clostridium limosum [TaxId: 1536]
Actinomadura melliaura [TaxId: 360723]
Xenotropic mulv-related virus [TaxId: 373193]
Dog hookworm (Ancylostoma caninum) [TaxId: 29170]
Golden hamster (Mesocricetus auratus) [TaxId: 10036]
Chilean copper tarantula (Phrixotrichus auratus) [TaxId: 269635]
Streptoverticillium mobaraense [TaxId: 35621]
Staphylococcus haemolyticus [TaxId: 279808]
Vibrio cholerae [TaxId: 593588]
Jack bean (Canavalia ensiformis), canavalin/vinculin [TaxId: 3823]
Human parvovirus B19 [TaxId: 10798]
Thermobifida fusca [TaxId: 2021]
Vibrio marinus [TaxId: 90736]
Moorella thermoacetica [TaxId: 1525]
Reston ebolavirus [TaxId: 386032]
Synthetic
Tokunagayusurika akamusi [TaxId: 28383]
White mustard (Sinapis alba) [TaxId: 3728]
Ilumatobacter coccineus [TaxId: 1313172]
Trametes versicolor, laccase 1 [TaxId: 5325]
Francisella tularensis [TaxId: 376619]
Norway rat (Rattus norvegicus), retinal type II [TaxId: 10116]
Hordeum vulgare [TaxId: 112509]
Secale cereale [TaxId: 4550]
Mouse (Mus musculus), liver, isozyme V [TaxId: 10090]
Bordetella bronchiseptica [TaxId: 257310]
Lactobacillus brevis [TaxId: 1580]
Serratia sp. [TaxId: 104623]
Agrobacterium sp. [TaxId: 268951]
Loggerhead sea turtle (Caretta caretta) [TaxId: 8467]
Proteus mirabilis [TaxId: 529507]
Methylobacterium extorquens
Canavalia grandiflora [TaxId: 232301]
Burkholderia vietnamiensis [TaxId: 269482]
Porcine rotavirus (serotype 5 / strain tfr-41) [TaxId: 31581]
Mesembryanthemum crystallinum [TaxId: 3544]
Pseudoalteromonas carrageenovora [TaxId: 227]
Pseudomonas aeruginosa [TaxId: 983919]
Pleurotus eryngii [TaxId: 5323]
synthetic, Escherichia coli/Thermus thermophilus chimera
Avian infectious bronchitis virus [TaxId: 11120]
Staphylococcus epidermidis [TaxId: 176279]
Streptomyces caespitosus [TaxId: 53502]
Streptococcus pyogenes [TaxId: 198466]
Serratia proteamaculans [TaxId: 399741]
Chinese bird spider (Selenocosmia huwena) [TaxId: 29017]
Myceliophthora thermophila [TaxId: 78579]
Yersinia pseudotuberculosis [TaxId: 502800]
Mouse (Mus musculus), ly49-c [TaxId: 10090]
Vibrio vulnificus [TaxId: 672]
European aspen (Populus tremula) [TaxId: 113636]
Lampetra planeri [TaxId: 7750]
East indian rosebay (Ervatamia coronaria) [TaxId: 52861]
Alteromonas sp., atcc 43554 [TaxId: 232]
Fungus (Penicillium citrinum) [TaxId: 5077]
Fungus (Aspergillus aculeatus) [TaxId: 5053]
Indian leech (Haemadipsa sylvestris) [TaxId: 13555]
King cobra (Ophiophagus hannah), an acidic isoform [TaxId: 8665]
Campylobacter jejuni [TaxId: 32022]
Burkholderia pickettii [TaxId: 329]
Satellite panicum mosaic virus [TaxId: 154834]
Geobacter metallireducens [TaxId: 28232]
Bacillus thuringiensis, Cry4Ba [TaxId: 1428]
Human (Homo sapiens), HLA-A11 [TaxId: 9606]
Vesicular stomatitis indiana virus [TaxId: 434490]
Pseudomonas sp., KKS102 [TaxId: 306]
Cod (Gadus callarias) [TaxId: 8053]
Vibrio cholerae [TaxId: 417399]
Photobacterium angustum [TaxId: 661]
Human adenovirus 21 [TaxId: 32608]
Helogale parvula [TaxId: 210647]
Alcaligenes xylosoxidans [TaxId: 85698]
Garden snapdragon (Antirrhinum majus) [TaxId: 4151]
Salmonella enterica [TaxId: 216597]
Fungus (Aspergillus restrictus) [TaxId: 5064]
Methylobacterium extorquens [TaxId: 419610]
Staphylococcus aureus [TaxId: 282458]
Sorghum (Sorghum bicolor) [TaxId: 4558]
Parabacteroides distasonis [TaxId: 435591]
Streptococcus pneumoniae TIGR4 [TaxId: 170187]
Norway rat (Rattus norvegicus), M-type [TaxId: 10116]
Bacteriophage Qbeta [TaxId: 39803]
Agrobacterium fabrum [TaxId: 176299]
Radish (Raphanus sativus) [TaxId: 3726]
Influenza A virus (a/eq/newmarket/93/(h3n8)) [TaxId: 159470]
Pseudaminobacter salicylatoxidans [TaxId: 93369]
Bacillus cereus [TaxId: 222523]
Escherichia coli, o157 [TaxId: 562]
Bacteriophage pbs2 [TaxId: 10684]
Hafnia alvei [TaxId: 569]
Human (Homo sapiens), isoform IIb [TaxId: 9606]
Gemmata obscuriglobus [TaxId: 114]
Corynebacterium diphtheriae [TaxId: 1717]
Bacillus sp., strain ps3 [TaxId: 1409]
Alcaligenes faecalis, strain s-6 [TaxId: 511]
Human (Homo sapiens), des1-7 [TaxId: 9606]
Pseudomonas putida, strain KT2440 [TaxId: 303]
Amphibacillus xylanus [TaxId: 1449]
Human (Homo sapiens), mu [TaxId: 9606]
Human herpesvirus 1 [TaxId: 10299]
Pseudomonas reinekei [TaxId: 395598]
Neosartorya fumigata [TaxId: 330879]
Fungus (Aspergillus niger), endo-polygalacturonase I [TaxId: 5061]
Bovine immunodeficiency virus [TaxId: 417296]
Ralstonia metallidurans CH34 [TaxId: 266264]
Wolinella succinogenes [TaxId: 844]
Human (Homo sapiens), s100a6 [TaxId: 9606]
Ectocarpus siliculosus [TaxId: 2880]
Influenza A virus (a/shearwater/australia/2576/1979(h15n9)) [TaxId: 650409]
Streptococcus pyogenes serotype M1 [TaxId: 301447]
Mouse (Mus musculus), gamma3 [TaxId: 10090]
Salvia fruticosa [TaxId: 268906]
Enterococcus mundtii [TaxId: 53346]
Yeast (Hansenula saturnus) [TaxId: 4906]
Escherichia coli, Dps [TaxId: 562]
Streptomyces globisporus [TaxId: 1908]
Zoanthus sp. [TaxId: 105402]
Human coronavirus 229E [TaxId: 11137]
Halobacterium salinarum [TaxId: 478009]
Montipora sp. [TaxId: 321802]
Unclassified, murine endogenous retrovirus [TaxId: 12908]
Chassalia parviflora [TaxId: 58431]
Encephalitozoon cuniculi [TaxId: 284813]
Sea snail (Conus magus), M VIIc [TaxId: 6492]
Sulfolobus solfataricus, km1 [TaxId: 2287]
North american leech (Macrobdella decora) [TaxId: 6405]
Cerianthus membranaceus [TaxId: 208460]
Eastern diamondback rattlesnake (Crotalus adamanteus), adamalysin II [TaxId: 8729]
Mycoplasma penetrans [TaxId: 28227]
Idiomarina loihiensis [TaxId: 135577]
Lactobacillus brevis [TaxId: 387344]
Buffalo (Bubalus bubalis) [TaxId: 89462]
Uncultured bacterium [TaxId: 506514]
Enterococcus casseliflavus [TaxId: 37734]
Phormidium laminosum [TaxId: 32059]
Sphingomonas paucimobilis, formerly Pseudomonas paucimobilis [TaxId: 13689]
Wisteria floribunda [TaxId: 3922]
Babesia bovis [TaxId: 484906]
Bacillus intermedius [TaxId: 1400]
Carp (Cyprinus carpio) [TaxId: 7962]
Bradyrhizobium japonicum [TaxId: 375]
Enterolobium contortisiliquum [TaxId: 55671]
Pseudomonas putida, XylH [TaxId: 303]
Pseudomonas aeruginosa, PA01 [TaxId: 208964]
Frog (Rana perezi) [TaxId: 8403]
Blood fluke (Schistosoma haematobium) [TaxId: 6185]
Vigna sinensis
Human (Homo sapiens), cardiac isoform [TaxId: 9606]
Rabbitpox virus [TaxId: 32606]
Rhizobium meliloti [TaxId: 382]
Human (Homo sapiens), isozyme IV [TaxId: 9606]
Rhodopseudomonas palustris [TaxId: 316057]
Human herpesvirus 4 (strain b95-8) [TaxId: 10377]
Flavobacterium meningosepticum, endoglycosidase F1 [TaxId: 238]
Red alga (Griffithsia) [TaxId: 35158]
Leishmania naiffi [TaxId: 5678]
Mouse (Mus musculus), gamma chain [TaxId: 10090]
Fairy-ring mushroom (Marasmius oreades) [TaxId: 181124]
Tamarindus indica [TaxId: 58860]
Acinetobacter baumannii [TaxId: 557601]
Chimpanzee (Pan troglodytes) [TaxId: 9598]
Agrocybe cylindracea [TaxId: 64608]
Lactobacillus plantarum [TaxId: 220668]
Human (Homo sapiens), ubc9 [TaxId: 9606]
Bacillus megaterium [TaxId: 592022]
Pseudoalteromonas sp. [TaxId: 336179]
Bacteriophage G4 [TaxId: 10843]
Trypanosome (Trypanosoma brucei) [TaxId: 5691]
Lactobacillus salivarius [TaxId: 1624]
Escherichia coli, strain k-12 [TaxId: 562]
Sea snake (Laticauda semifasciata) [TaxId: 8631]
Fungia concinna [TaxId: 496660]
Streptomyces rimosus [TaxId: 1927]
Desulfovibrio desulfuricans, different strains [TaxId: 876]
Influenza A virus (a/turkey/italy/214845/2002(h7n3)) [TaxId: 265120]
Venezuelan equine encephalitis virus [TaxId: 11036]
Thermomyces lanuginosus, formerly Humicola lanuginosa [TaxId: 5541]
Bacillus schlegelii [TaxId: 1484]
Clostridium botulinum, serotype B [TaxId: 1491]
Petunia hybrida [TaxId: 4102]
Ruegeria pomeroyi [TaxId: 89184]
Mouse (Mus musculus), cluster 2 [TaxId: 10090]
Moraxella catarrhalis [TaxId: 1236608]
Streptococcus suis, serotype 2 [TaxId: 1307]
Desulfovibrio alaskensis [TaxId: 207559]
Algae (Scenedesmus obliquus) [TaxId: 3088]
Bacillus globisporus [TaxId: 1459]
Opsanus tau [TaxId: 8068]
Bordetella pertussis [TaxId: 257313]
Nocardia aerocolonigenes [TaxId: 68170]
Chelonia mydas [TaxId: 8469]
Parabuthus transvaalicus [TaxId: 170972]
Trichoderma reesei, ct-cbh I [TaxId: 51453]
Escherichia coli [TaxId: 536056]
Haemophilus haemolyticus [TaxId: 726]
Smut fungus (Ustilago maydis) [TaxId: 5270]
Halotolerant yeast (Pichia farinosa) [TaxId: 4920]
Helicobacter pylori [TaxId: 210]
Zymomonas mobilis [TaxId: 264203]
Sarcoptes scabiei [TaxId: 197185]
Flatworm (Dugesia japonica) [TaxId: 6161]
Aeropyrum pernix [TaxId: 56636]
Flavobacterium meningosepticum, endoglycosidase F3 [TaxId: 238]
Green alga (Scenedesmus obliquus) [TaxId: 3088]
Norway rat (Rattus norvegicus), mu-type [TaxId: 10116]
Acidianus hospitalis [TaxId: 933801]
Xanthobacter autotrophicus [TaxId: 280]
Pteris ryukyuensis [TaxId: 367335]
Paramecium tetraurelia strain d4-2 [TaxId: 412030]
Bacillus tb-90 [TaxId: 36824]
Barley (Hordeum vulgare), seed [TaxId: 4513]
West-central african legume (Griffonia simplicifolia) [TaxId: 3850]
Jerusalem artishoke (Helianthus tuberosus) [TaxId: 4233]
Streptococcus sp. [TaxId: 1320]
Eel (Anguilla japonica) [TaxId: 7937]
Jonesia denitrificans [TaxId: 471856]
Oscillatoria sp. [TaxId: 272129]
Peptoniphilus asaccharolyticus [TaxId: 1258]
Lactobacillus delbrueckii [TaxId: 321956]
Varicella-zoster virus (strain oka vaccine) [TaxId: 341980]
Frog (Rana pipiens), P-30 [TaxId: 8404]
Clostridium perfringens, different strains [TaxId: 1502]
Sandworm (Nereis diversicolor) [TaxId: 126592]
Soil-living yeast (Trichosporon cutaneum) [TaxId: 5554]
Australian echidna (Tachyglossus aculeatus) [TaxId: 9261]
European fresh water crayfish (Astacus astacus) [TaxId: 6715]
Aspergillus tubingensis [TaxId: 5068]
Synthetic, based on Homo sapiens sequence
Clostridium acetobutylicum [TaxId: 1488]
Morus nigra [TaxId: 85232]
Jacaratia mexicana [TaxId: 309130]
Apple (Malus domestica) [TaxId: 3750]
Influenza A virus (a/mallard/alberta/35/1976(h1n1)) [TaxId: 352520]
Streptoalloteichus hindustanus [TaxId: 2017]
Lactococcus lactis [TaxId: 1359]
West nile virus [TaxId: 11078]
Plasmodium falciparum [TaxId: 57267]
Propionibacterium shermanii [TaxId: 1752]
Polyomavirus hpyv7 [TaxId: 746831]
Aromatoleum aromaticum [TaxId: 76114]
Escherichia coli [TaxId: 83334]
Vigna radiata [TaxId: 3916]
Streptococcus pyogenes [TaxId: 1010840]
Mouse (Mus musculus), beta-chain [TaxId: 10090]
Borrelia turicatae [TaxId: 142]
Norway rat (Rattus norvegicus), SP-A [TaxId: 10116]
Salmonella enterica [TaxId: 90370]
Thermococcus celer [TaxId: 2264]
Shewanella amazonensis [TaxId: 60478]
Human (Homo sapiens), beta [TaxId: 9606]
Cricket paralysis virus [TaxId: 12136]
Mediterranean mussel (Mytilus galloprovincialis) [TaxId: 29158]
Condylactis gigantea [TaxId: 47073]
Coxiella burnetii [TaxId: 227377]
Love-lies-bleeding (Amaranthus caudatus) [TaxId: 3567]
Zucchini (Cucurbita pepo) [TaxId: 3663]
Human (Homo sapiens), progastricsin (pepsinogen C) [TaxId: 9606]
Cow (Bos taurus), mitochondrial [TaxId: 9913]
Barley (Hordeum vulgare) [TaxId: 4513]
Enterobacter sp. [TaxId: 211595]
Bacteriophage lambda [TaxId: 10710]
Clostridium stercorarium [TaxId: 1510]
Azoarcus sp. ebn1 [TaxId: 76114]
Halorhodospira halophila [TaxId: 1053]
Norway rat (Rattus norvegicus), RT1-AA [TaxId: 10116]
SMV (Sesbania mosaic virus) [TaxId: 12558]
Thermococcus kodakarensis [TaxId: 69014]
Monodelphis domestica [TaxId: 13616]
Haloterrigena thermotolerans [TaxId: 121872]
Pseudomonas aeruginosa [TaxId: 381754]
Thermoplasma volcanium [TaxId: 50339]
Pelobacter acidigallici [TaxId: 35816]
Pseudomonas sp. [TaxId: 306]
Human (Homo sapiens), fibroblast [TaxId: 9606]
Fusobacterium nucleatum [TaxId: 851]
Arthrobacter, strain 1c [TaxId: 1663]
Norwalk virus [TaxId: 11983]
Japanese pear (Pyrus pyrifolia) [TaxId: 3767]
Yersinia pestis [TaxId: 386656]
Streptomyces tendae, tu901 [TaxId: 1932]
Fish (Leiostomus xanthurus) [TaxId: 59837]
Streptomyces scabies [TaxId: 1930]
Thermoplasma volcanium [TaxId: 273116]
Mouse (Mus musculus), (a2-2) [TaxId: 10090]
Bordetella phage bpp-1 [TaxId: 194699]
Human (Homo sapiens), ubch10 [TaxId: 9606]
Thermotoga maritima, TM0067 [TaxId: 2336]
Euplotes octocarinatus [TaxId: 5937]
Oceanobacillus iheyensis [TaxId: 221109]
Common mushroom (Agaricus bisporus) [TaxId: 5341]
Clostridium phytofermentans [TaxId: 357809]
Bacteriophage T5 [TaxId: 10726]
Human (Homo sapiens), FGFR1 [TaxId: 9606]
Achromobacter lyticus, strain m497-1 [TaxId: 224]
Gossypium arboreum [TaxId: 29729]
Human papillomavirus type 16 [TaxId: 333760]
Bacillus halmapalus [TaxId: 79882]
Acidothermus cellulolyticus [TaxId: 351607]
Sheep (Ovis orientalis aries) [TaxId: 9940]
Avian sarcoma virus pr2257/16 [TaxId: 385048]
Streptomyces fradiae [TaxId: 1906]
Methanosarcina mazei [TaxId: 2209]
Swine vesicular disease virus [TaxId: 12075]
Human (Homo sapiens), ubch5b [TaxId: 9606]
Thermococcus gammatolerans [TaxId: 593117]
Influenza A virus (strain a/duck/czechoslovakia/1956 h4n6) [TaxId: 385590]
Dichelobacter nodosus [TaxId: 870]
Mouse (Mus musculus), t10 [TaxId: 10090]
Anticarsia gemmatalis [TaxId: 129554]
Blunt-nosed viper (Vipera lebetina obtusa) [TaxId: 209528]
Saccharomyces cerevisiae S288c [TaxId: 559292]
Mycobacterium fortuitum [TaxId: 1766]
Xylella fastidiosa [TaxId: 160492]
Yersinia pestis [TaxId: 547048]
Phialidium sp. [TaxId: 258839]
Soybean (Glycine max), beta-conglycinin beta subunit [TaxId: 3847]
Chryseobacterium indologenes [TaxId: 253]
Vibrionales bacterium [TaxId: 391574]
Indian red scorpion (Buthus tamulus), neurotoxin [TaxId: 34647]
Mangifera indica [TaxId: 29780]
Naegleria fowleri [TaxId: 5763]
King cobra (Ophiophagus hannah) [TaxId: 8665]
Atropoides nummifer [TaxId: 44730]
Bacillus cereus, strain dsm 3101 [TaxId: 1396]
Mycobacterium tuberculosis, HbN [TaxId: 1773]
Bacillus sp., cyclomaltodextrinase [TaxId: 1409]
Bacillus lentus [TaxId: 1467]
Mycobacterium tuberculosis
Pyrococcus kodakaraensis [TaxId: 311400]
Clostridium perfringens [TaxId: 195102]
Rhizobium loti [TaxId: 381]
Pseudothermotoga lettingae [TaxId: 416591]
Lactobacillus kefiri [TaxId: 33962]
Fungus (Aspergillus phoenicis), aspergillopepsin [TaxId: 5063]
Spinacia oleracea
Human (Homo sapiens), gamma [TaxId: 9606]
Chinese scorpion (Buthus martensi karsch) [TaxId: 34649]
Uncultured archaeon [TaxId: 743092]
Rabbit hemorrhagic disease virus [TaxId: 11976]
Plesiocystis pacifica [TaxId: 191768]
Clostridium clariflavum [TaxId: 288965]
Campylobacter jejuni [TaxId: 197]
Feline immunodeficiency virus [TaxId: 11674]
Many-banded krait (Bungarus multicinctus), beta2-bungarotoxin [TaxId: 8616]
Sheep (Ovis aries) [TaxId: 9940]
Amycolatopsis sp. [TaxId: 37632]
Human papillomavirus type 31 [TaxId: 10585]
Coryneform bacterium [TaxId: 1728]
Lychas mucronatus [TaxId: 172552]
Human (Homo sapiens), brain isozyme [TaxId: 9606]
Duckbilled platypus (Ornithorhynchus anatinus), DLP-2 [TaxId: 9258]
Monkeypox virus [TaxId: 619591]
Jimsonweed (Datura stramonium), I [TaxId: 4076]
Fungus (Geotrichum candidum), ATCC 34614 [TaxId: 27317]
Trypanosoma brucei brucei, glycosome [TaxId: 5702]
Bifidobacterium animalis [TaxId: 555970]
Flat worm (Echinococcus granulosus) [TaxId: 6210]
Actinoplanes teichomyceticus [TaxId: 1867]
Microbacterium arborescens [TaxId: 33883]
Influenza A virus (a/harbor seal/massachusetts/1/2011(h3n8)) [TaxId: 1136533]
Human (Homo sapiens), ccl20/mip-3a [TaxId: 9606]
Nostoc sp. PCC 7120 [TaxId: 103690]
Enterobacter cloacae [TaxId: 550]
Plasmodium vivax [TaxId: 126793]
Aspergillus awamori, variant x100 [TaxId: 105351]
Neisseria meningitidis serogroup A [TaxId: 65699]
Synechococcus elongatus [TaxId: 1140]
Friend murine leukemia virus [TaxId: 11795]
Roman snail (Helix pomatia) [TaxId: 6536]
Amycolatopsis orientalis [TaxId: 797057]
Leishmania braziliensis [TaxId: 5660]
Emperor scorpion (Pandinus imperator) [TaxId: 55084]
Culex quinquefasciatus [TaxId: 7176]
Red fire ant (Solenopsis invicta) [TaxId: 13686]
Fungus (Fusarium oxysporum) [TaxId: 5507]
Geobacillus kaustophilus [TaxId: 235909]
Bluefin tuna (Thunnus thynnus) [TaxId: 8237]
Human (Homo sapiens), cluster 2.1 [TaxId: 9606]
Micromonospora aurantiaca [TaxId: 644283]
Human (Homo sapiens), variant C [TaxId: 9606]
Aureobacterium sp. [TaxId: 51671]
Daboia russellii [TaxId: 343250]
Ralstonia pickettii [TaxId: 402626]
Jannaschia sp. [TaxId: 290400]
Giardia lamblia [TaxId: 184922]
